id,p_id,p_category,p_title,p_img_small,p_img_medium,p_img_large,p_retail_price,retail_currency,p_productBrand,p_product_url,p_instalk,p_cod
123,LANECRP5XV2EGCA5,landline_phones,Sonitel ST-913HP Corded Landline Phone(White),https://rukminim1.flixcart.com/image/200/200/landline-phone/c/a/5/sonitel-st-913hp-original-imaecrmra3xzvheu.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/c/a/5/sonitel-st-913hp-original-imaecrmra3xzvheu.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/c/a/5/sonitel-st-913hp-original-imaecrmra3xzvheu.jpeg?q=90,1450,0,Sonitel,https://www.flipkart.com/sonitel-st-913hp-corded-landline-phone/p/itmecrp5hhhgcfcg?pid=LANECRP5XV2EGCA5&affid=anoopcomp,0,1
124,LANEBJHWGMDUBEHY,landline_phones,Sonitel HT-9702 Corded Landline Phone(Red),https://rukminim1.flixcart.com/image/200/200/landline-phone/e/h/y/sonitel-ht-9702-original-imaebja4d8zqntcp.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/e/h/y/sonitel-ht-9702-original-imaebja4d8zqntcp.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/e/h/y/sonitel-ht-9702-original-imaebja4d8zqntcp.jpeg?q=90,550,0,Sonitel,https://www.flipkart.com/sonitel-ht-9702-corded-landline-phone/p/itmebjhwsngtymrz?pid=LANEBJHWGMDUBEHY&affid=anoopcomp,1,1
125,LANEYCFHM9RYYR8G,landline_phones,Sonitel ST-598 Corded Landline Phone(Blue),https://rukminim1.flixcart.com/image/200/200/landline-phone/r/8/g/sonitel-st-598-original-imaeyeyfxwhrdr5z.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/r/8/g/sonitel-st-598-original-imaeyeyfxwhrdr5z.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/r/8/g/sonitel-st-598-original-imaeyeyfxwhrdr5z.jpeg?q=90,550,0,Sonitel,https://www.flipkart.com/sonitel-st-598-corded-landline-phone/p/itmeycfhg3bgyujh?pid=LANEYCFHM9RYYR8G&affid=anoopcomp,0,1
126,LANEFZDMTHXCHPRV,landline_phones,Sonitel ST-9711B Corded Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/p/r/v/sonitel-st-9711b-original-imaefzdhgrumg3qz.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/p/r/v/sonitel-st-9711b-original-imaefzdhgrumg3qz.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/p/r/v/sonitel-st-9711b-original-imaefzdhgrumg3qz.jpeg?q=90,850,0,Sonitel,https://www.flipkart.com/sonitel-st-9711b-corded-landline-phone/p/itmefzdm3mtqhdbq?pid=LANEFZDMTHXCHPRV&affid=anoopcomp,1,1
127,LANEYTXE5YAYCX79,landline_phones,Sonitel ST-598 Corded Landline Phone(Yellow),https://rukminim1.flixcart.com/image/200/200/landline-phone/x/7/9/sonitel-st-598-original-imaeyumqfqzetgch.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/x/7/9/sonitel-st-598-original-imaeyumqfqzetgch.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/x/7/9/sonitel-st-598-original-imaeyumqfqzetgch.jpeg?q=90,550,0,Sonitel,https://www.flipkart.com/sonitel-st-598-corded-landline-phone/p/itmeycfhg3bgyujh?pid=LANEYTXE5YAYCX79&affid=anoopcomp,0,1
128,LANEGYGH4QKQ6GW5,landline_phones,Sonitel ST-9722 Corded Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/mobile-accessories-combo/u/w/q/1-sonitel-telephone-line-tester-with-four-leads-original-imaegyfrnsgkwf36.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/mobile-accessories-combo/u/w/q/1-sonitel-telephone-line-tester-with-four-leads-original-imaegyfrnsgkwf36.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/mobile-accessories-combo/u/w/q/1-sonitel-telephone-line-tester-with-four-leads-original-imaegyfrnsgkwf36.jpeg?q=90,650,0,Sonitel,https://www.flipkart.com/sonitel-st-9722-corded-landline-phone/p/itmegyghbhnnzhpa?pid=LANEGYGH4QKQ6GW5&affid=anoopcomp,1,1
129,LANEYSKUPYN2NZFG,landline_phones,Beetel M 79 Corded Landline Phone(White),https://rukminim1.flixcart.com/image/200/200/landline-phone/z/f/g/beetel-m-79-original-imaeytjeaffscqbw.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/z/f/g/beetel-m-79-original-imaeytjeaffscqbw.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/z/f/g/beetel-m-79-original-imaeytjeaffscqbw.jpeg?q=90,1199,0,Beetel,https://www.flipkart.com/beetel-m-79-corded-landline-phone/p/itmeyskujarhsknf?pid=LANEYSKUPYN2NZFG&affid=anoopcomp,0,1
130,LANEJZKMAYCA4KBW,landline_phones,Oriental KX-T1333P/T Corded Landline Phone(White),https://rukminim1.flixcart.com/image/200/200/landline-phone/k/b/w/oriental-kx-t1333p-t-original-imaejxzhh52mbytc.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/k/b/w/oriental-kx-t1333p-t-original-imaejxzhh52mbytc.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/k/b/w/oriental-kx-t1333p-t-original-imaejxzhh52mbytc.jpeg?q=90,1500,0,Oriental,https://www.flipkart.com/oriental-kx-t1333p-t-corded-landline-phone/p/itmejzkmgebwazyy?pid=LANEJZKMAYCA4KBW&affid=anoopcomp,1,1
131,LANE7MBRPPW7FNPV,landline_phones,Panasonic KX-TG3811SXM Cordless Landline Phone(Matalic),https://rukminim1.flixcart.com/image/200/200/landline-phone/n/p/v/panasonic-kx-tg3811sxm-original-imae7d8kxyfmc3qd.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/n/p/v/panasonic-kx-tg3811sxm-original-imae7d8kxyfmc3qd.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/n/p/v/panasonic-kx-tg3811sxm-original-imae7d8kxyfmc3qd.jpeg?q=90,5500,0,Panasonic,https://www.flipkart.com/panasonic-kx-tg3811sxm-cordless-landline-phone/p/itme7dfhfwqgnk5j?pid=LANE7MBRPPW7FNPV&affid=anoopcomp,1,1
132,LANDRYWG48PXVV4E,landline_phones,Euroset 802 Corded Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/v/4/e/gigaset-euroset-802-original-imadrzr6wwzfy8yz.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/v/4/e/gigaset-euroset-802-original-imadrzr6wwzfy8yz.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/v/4/e/gigaset-euroset-802-original-imadrzr6wwzfy8yz.jpeg?q=90,799,0,Euroset,https://www.flipkart.com/euroset-802-corded-landline-phone/p/itmdshvdudbgff2z?pid=LANDRYWG48PXVV4E&affid=anoopcomp,0,1
133,LANE88ZFYE69MNH4,landline_phones,Oreva Or-1177 Corded Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/n/h/4/oreva-or-1177-original-imae88dqczrmaj2w.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/n/h/4/oreva-or-1177-original-imae88dqczrmaj2w.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/n/h/4/oreva-or-1177-original-imae88dqczrmaj2w.jpeg?q=90,995,0,Oreva,https://www.flipkart.com/oreva-or-1177-corded-landline-phone/p/itme88zfpnmceqjx?pid=LANE88ZFYE69MNH4&affid=anoopcomp,0,1
134,LANDRVHW7R3SEF4T,landline_phones,Euroset 2005 Corded Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/f/4/t/gigaset-euroset-2005-original-imadrvzrzxzruzvf.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/f/4/t/gigaset-euroset-2005-original-imadrvzrzxzruzvf.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/f/4/t/gigaset-euroset-2005-original-imadrvzrzxzruzvf.jpeg?q=90,900,0,Euroset,https://www.flipkart.com/euroset-2005-corded-landline-phone/p/itmdswg3gj3fysgh?pid=LANDRVHW7R3SEF4T&affid=anoopcomp,0,1
135,LANDRDRNC7U7TPHM,landline_phones,Panasonic KX-TG 8061EB/02 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/p/h/m/panasonic-kx-tg-8061eb-02-original-imadrdyby47gqkqq.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/p/h/m/panasonic-kx-tg-8061eb-02-original-imadrdyby47gqkqq.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/p/h/m/panasonic-kx-tg-8061eb-02-original-imadrdyby47gqkqq.jpeg?q=90,8840,0,Panasonic,https://www.flipkart.com/panasonic-kx-tg-8061eb-02-cordless-landline-phone/p/itmdrdrxhb4yxzye?pid=LANDRDRNC7U7TPHM&affid=anoopcomp,0,1
136,LANDNG2WQHPVMGJF,landline_phones,Panasonic KX-TG 8061 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/g/j/f/panasonic-kx-tg-8061-original-imadnghvzmmzghyt.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/g/j/f/panasonic-kx-tg-8061-original-imadnghvzmmzghyt.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/g/j/f/panasonic-kx-tg-8061-original-imadnghvzmmzghyt.jpeg?q=90,6999,0,Panasonic,https://www.flipkart.com/panasonic-kx-tg-8061-cordless-landline-phone/p/itmdng2xjzkyr7hu?pid=LANDNG2WQHPVMGJF&affid=anoopcomp,0,1
137,LANDTFXRFXUSHWBK,landline_phones,Protel Ultimate Corded Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/w/b/k/protel-ultimate-original-imadu2m2htdgvwcf.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/w/b/k/protel-ultimate-original-imadu2m2htdgvwcf.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/w/b/k/protel-ultimate-original-imadu2m2htdgvwcf.jpeg?q=90,895,0,Protel,https://www.flipkart.com/protel-ultimate-corded-landline-phone/p/itmdtfxsympquuz8?pid=LANDTFXRFXUSHWBK&affid=anoopcomp,0,1
138,LANDUTAKKCFGJ6KR,landline_phones,Panasonic PA-KXTG623 Cordless Landline Phone with Answering Machine(Silver),https://rukminim1.flixcart.com/image/200/200/landline-phone/6/k/r/panasonic-pa-kxtg623-original-imadunsexgzgcqd4.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/6/k/r/panasonic-pa-kxtg623-original-imadunsexgzgcqd4.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/6/k/r/panasonic-pa-kxtg623-original-imadunsexgzgcqd4.jpeg?q=90,16120,0,Panasonic,https://www.flipkart.com/panasonic-pa-kxtg623-cordless-landline-phone-answering-machine/p/itmdutakatphmgwp?pid=LANDUTAKKCFGJ6KR&affid=anoopcomp,0,1
139,LANDX3FGPNDPA8KD,landline_phones,"Panasonic KX TG 6812 Cordless Landline Phone(Black, Silver)",https://rukminim1.flixcart.com/image/200/200/landline-phone/8/k/d/panasonic-kx-tg-6812-original-imadx37hwj8mscbz.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/8/k/d/panasonic-kx-tg-6812-original-imadx37hwj8mscbz.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/8/k/d/panasonic-kx-tg-6812-original-imadx37hwj8mscbz.jpeg?q=90,6942,0,Panasonic,https://www.flipkart.com/panasonic-kx-tg-6812-cordless-landline-phone/p/itmdx3fgmrzjttub?pid=LANDX3FGPNDPA8KD&affid=anoopcomp,1,1
140,LANDZQCCM4MDV8FZ,landline_phones,Protel UNO+ Corded Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/8/f/z/protel-uno-original-imadqpg6tdfhbzjv.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/8/f/z/protel-uno-original-imadqpg6tdfhbzjv.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/8/f/z/protel-uno-original-imadqpg6tdfhbzjv.jpeg?q=90,475,0,Protel,https://www.flipkart.com/protel-uno-corded-landline-phone/p/itmdzqg7z7hrcxzu?pid=LANDZQCCM4MDV8FZ&affid=anoopcomp,0,1
141,LANDZGZSNEQFB343,landline_phones,Panasonic PA-KX-TG7743 Cordless Landline Phone with Answering Machine(Silver),https://rukminim1.flixcart.com/image/200/200/landline-phone/3/4/3/panasonic-pa-kx-tg7743-original-imadzjx88p3vgzjc.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/3/4/3/panasonic-pa-kx-tg7743-original-imadzjx88p3vgzjc.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/3/4/3/panasonic-pa-kx-tg7743-original-imadzjx88p3vgzjc.jpeg?q=90,17000,0,Panasonic,https://www.flipkart.com/panasonic-pa-kx-tg7743-cordless-landline-phone-answering-machine/p/itmdzgzstzfrtfwz?pid=LANDZGZSNEQFB343&affid=anoopcomp,0,1
142,LANE7JHHZCKBGYRH,landline_phones,Motorola CT202 Corded Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/y/r/h/motorola-ct202-original-imae7fqxw2cwuhme.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/y/r/h/motorola-ct202-original-imae7fqxw2cwuhme.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/y/r/h/motorola-ct202-original-imae7fqxw2cwuhme.jpeg?q=90,1450,0,Motorola,https://www.flipkart.com/motorola-ct202-corded-landline-phone/p/itme7jhh5dvfgc2g?pid=LANE7JHHZCKBGYRH&affid=anoopcomp,0,1
143,LANE37G2QZJECRDA,landline_phones,Panasonic PA-KX-TG7851 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/r/d/a/panasonic-pa-kx-tg7851-original-imae37djcqp3zkyc.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/r/d/a/panasonic-pa-kx-tg7851-original-imae37djcqp3zkyc.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/r/d/a/panasonic-pa-kx-tg7851-original-imae37djcqp3zkyc.jpeg?q=90,5280,0,Panasonic,https://www.flipkart.com/panasonic-pa-kx-tg7851-cordless-landline-phone/p/itme37g294ut4czp?pid=LANE37G2QZJECRDA&affid=anoopcomp,1,1
144,LANEBZEFZSM49QHS,landline_phones,Panasonic KX-TG2512 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/q/h/s/panasonic-kx-tg2512-original-imaebz9jdxcnycz9.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/q/h/s/panasonic-kx-tg2512-original-imaebz9jdxcnycz9.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/q/h/s/panasonic-kx-tg2512-original-imaebz9jdxcnycz9.jpeg?q=90,5999,0,Panasonic,https://www.flipkart.com/panasonic-kx-tg2512-cordless-landline-phone/p/itmebzefnbdffghm?pid=LANEBZEFZSM49QHS&affid=anoopcomp,0,1
145,LANEDQFUGKCFWWHZ,landline_phones,Panasonic KX-TGF340 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/w/h/z/panasonic-kx-tgf340-original-imaedqc5jfqkdvyh.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/w/h/z/panasonic-kx-tgf340-original-imaedqc5jfqkdvyh.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/w/h/z/panasonic-kx-tgf340-original-imaedqc5jfqkdvyh.jpeg?q=90,11800,0,Panasonic,https://www.flipkart.com/panasonic-kx-tgf340-cordless-landline-phone/p/itmedqfu5khnwmjy?pid=LANEDQFUGKCFWWHZ&affid=anoopcomp,1,1
146,LANDZCS3GGC4GAFH,landline_phones,Uniden AT4102-2 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/a/f/h/uniden-at4102-2-original-imadzdmymnm9naks.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/a/f/h/uniden-at4102-2-original-imadzdmymnm9naks.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/a/f/h/uniden-at4102-2-original-imadzdmymnm9naks.jpeg?q=90,2690,0,Uniden,https://www.flipkart.com/uniden-at4102-2-cordless-landline-phone/p/itmdzcs3ggrrbxwp?pid=LANDZCS3GGC4GAFH&affid=anoopcomp,0,1
147,LANEB2MWWJXUE3NU,landline_phones,Motorola C1001LI Cordless Landline Phone(Blue),https://rukminim1.flixcart.com/image/200/200/landline-phone/3/n/u/motorola-c1001li-royal-blue-original-imaeb2jdqvrjncnp.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/3/n/u/motorola-c1001li-royal-blue-original-imaeb2jdqvrjncnp.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/3/n/u/motorola-c1001li-royal-blue-original-imaeb2jdqvrjncnp.jpeg?q=90,1790,0,Motorola,https://www.flipkart.com/motorola-c1001li-cordless-landline-phone/p/itmerv75ssdppzzf?pid=LANEB2MWWJXUE3NU&affid=anoopcomp,0,1
148,LANEA4KRH8SVHRAV,landline_phones,Panasonic KX-TG2721BX Cordless Landline Phone(Silver),https://rukminim1.flixcart.com/image/200/200/landline-phone/r/a/v/panasonic-kx-tg2721bx-original-imaea47zjhsymghd.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/r/a/v/panasonic-kx-tg2721bx-original-imaea47zjhsymghd.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/r/a/v/panasonic-kx-tg2721bx-original-imaea47zjhsymghd.jpeg?q=90,5999,0,Panasonic,https://www.flipkart.com/panasonic-kx-tg2721bx-cordless-landline-phone/p/itmea4krkwq7cytu?pid=LANEA4KRH8SVHRAV&affid=anoopcomp,1,1
149,LANE7DFHN3P2JTF5,landline_phones,Panasonic Kx-Tg3811sxm Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/n/p/v/panasonic-kx-tg3811sxm-original-imae7d8kxyfmc3qd.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/n/p/v/panasonic-kx-tg3811sxm-original-imae7d8kxyfmc3qd.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/n/p/v/panasonic-kx-tg3811sxm-original-imae7d8kxyfmc3qd.jpeg?q=90,5500,0,Panasonic,https://www.flipkart.com/panasonic-kx-tg3811sxm-cordless-landline-phone/p/itme7dfhfwqgnk5j?pid=LANE7DFHN3P2JTF5&affid=anoopcomp,1,1
150,LANE99BWUXYSEZWJ,landline_phones,Beetel F1 FWP Corded Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/z/w/j/beetel-f1-fwp-original-imae93k5uzyajaqu.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/z/w/j/beetel-f1-fwp-original-imae93k5uzyajaqu.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/z/w/j/beetel-f1-fwp-original-imae93k5uzyajaqu.jpeg?q=90,2495,0,Beetel,https://www.flipkart.com/beetel-f1-fwp-corded-landline-phone/p/itme99bw4zd8vphj?pid=LANE99BWUXYSEZWJ&affid=anoopcomp,1,1
151,LANEA4M2C5PDHPPM,landline_phones,Panasonic KX-TGC310 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/p/p/m/panasonic-kx-tgc310-original-imaea487gea8nzum.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/p/p/m/panasonic-kx-tgc310-original-imaea487gea8nzum.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/p/p/m/panasonic-kx-tgc310-original-imaea487gea8nzum.jpeg?q=90,5999,0,Panasonic,https://www.flipkart.com/panasonic-kx-tgc310-cordless-landline-phone/p/itmea4m2kncf5hgh?pid=LANEA4M2C5PDHPPM&affid=anoopcomp,0,1
152,LANDUS36H3SQKSFN,landline_phones,Panasonic KX-TG 5522 Cordless Landline Phone with Answering Machine(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/s/f/n/panasonic-kx-tg-5522-original-imadusa6hwc9hvjz.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/s/f/n/panasonic-kx-tg-5522-original-imadusa6hwc9hvjz.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/s/f/n/panasonic-kx-tg-5522-original-imadusa6hwc9hvjz.jpeg?q=90,5699,0,Panasonic,https://www.flipkart.com/panasonic-kx-tg-5522-cordless-landline-phone-answering-machine/p/itmdus36hygcts5d?pid=LANDUS36H3SQKSFN&affid=anoopcomp,0,1
153,LANDX2F8QPWCWAG7,landline_phones,Uniden AS 1102 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/a/g/7/uniden-as-1102-original-imadx2rmaz7pfnsp.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/a/g/7/uniden-as-1102-original-imadx2rmaz7pfnsp.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/a/g/7/uniden-as-1102-original-imadx2rmaz7pfnsp.jpeg?q=90,2900,0,Uniden,https://www.flipkart.com/uniden-1102-cordless-landline-phone/p/itmdx2f8mxjtqrha?pid=LANDX2F8QPWCWAG7&affid=anoopcomp,0,1
154,LANE3BZJ6UHXVZ4H,landline_phones,Gigaset A450 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/z/4/h/gigaset-a450-original-imae4t8ctyfqqevb.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/z/4/h/gigaset-a450-original-imae4t8ctyfqqevb.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/z/4/h/gigaset-a450-original-imae4t8ctyfqqevb.jpeg?q=90,2299,0,Gigaset,https://www.flipkart.com/gigaset-a450-cordless-landline-phone/p/itmeshmfk4nebaav?pid=LANE3BZJ6UHXVZ4H&affid=anoopcomp,0,1
155,LANEE6YFHYAAXKFA,landline_phones,Panasonic KX-TG1711 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/k/f/a/panasonic-kx-tg1711-original-imaee6vyfqbecmhf.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/k/f/a/panasonic-kx-tg1711-original-imaee6vyfqbecmhf.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/k/f/a/panasonic-kx-tg1711-original-imaee6vyfqbecmhf.jpeg?q=90,4900,0,Panasonic,https://www.flipkart.com/panasonic-kx-tg1711-cordless-landline-phone/p/itmee6yfgzre7zjr?pid=LANEE6YFHYAAXKFA&affid=anoopcomp,1,1
156,LANECJZEGRESUBSE,landline_phones,Sonitel ST-200 Corded Landline Phone(Multicolor),https://rukminim1.flixcart.com/image/200/200/landline-phone/b/s/e/sonitel-st-200-original-imaechr49duggbuv.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/b/s/e/sonitel-st-200-original-imaechr49duggbuv.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/b/s/e/sonitel-st-200-original-imaechr49duggbuv.jpeg?q=90,890,0,Sonitel,https://www.flipkart.com/sonitel-st-200-corded-landline-phone/p/itmecjzed69u3hyv?pid=LANECJZEGRESUBSE&affid=anoopcomp,0,1
157,LANEF6N2JAGKGHET,landline_phones,Siddh Present Orientel Jumbo Lcd With Caller Id Kx-T555 Corded Landline Phone(White),https://rukminim1.flixcart.com/image/200/200/landline-phone/h/e/t/siddh-present-orientel-jumbo-lcd-with-caller-id-kx-t555-original-imaefy4n7m2zq3rj.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/h/e/t/siddh-present-orientel-jumbo-lcd-with-caller-id-kx-t555-original-imaefy4n7m2zq3rj.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/h/e/t/siddh-present-orientel-jumbo-lcd-with-caller-id-kx-t555-original-imaefy4n7m2zq3rj.jpeg?q=90,995,0,Siddh,https://www.flipkart.com/siddh-present-orientel-jumbo-lcd-caller-id-kx-t555-corded-landline-phone/p/itmef6n27mjf4uwh?pid=LANEF6N2JAGKGHET&affid=anoopcomp,1,1
158,LANEYTXEUYGJQGJR,landline_phones,Sonitel ST-598 Corded Landline Phone(Grey),https://rukminim1.flixcart.com/image/200/200/landline-phone/g/j/r/sonitel-st-598-original-imaeyumqkbvh4dvq.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/g/j/r/sonitel-st-598-original-imaeyumqkbvh4dvq.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/g/j/r/sonitel-st-598-original-imaeyumqkbvh4dvq.jpeg?q=90,550,0,Sonitel,https://www.flipkart.com/sonitel-st-598-corded-landline-phone/p/itmeycfhg3bgyujh?pid=LANEYTXEUYGJQGJR&affid=anoopcomp,0,1
159,LANE5ZFHHVGJ65PN,landline_phones,Binatone Brick Cordless Landline Phone(White),https://rukminim1.flixcart.com/image/200/200/landline-phone/5/p/n/binatone-brick-original-imae5qgf4zye4zxq.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/5/p/n/binatone-brick-original-imae5qgf4zye4zxq.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/5/p/n/binatone-brick-original-imae5qgf4zye4zxq.jpeg?q=90,2495,0,Binatone,https://www.flipkart.com/binatone-brick-cordless-landline-phone/p/itme5zfhtzqqpgd9?pid=LANE5ZFHHVGJ65PN&affid=anoopcomp,1,1
160,LANEAYABQCXYZAGS,landline_phones,Panasonic KX-TGB210 Cordless Landline Phone(Red),https://rukminim1.flixcart.com/image/200/200/landline-phone/a/g/s/panasonic-kx-tgb210-original-imaeawxds9fvvgyb.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/a/g/s/panasonic-kx-tgb210-original-imaeawxds9fvvgyb.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/a/g/s/panasonic-kx-tgb210-original-imaeawxds9fvvgyb.jpeg?q=90,4600,0,Panasonic,https://www.flipkart.com/panasonic-kx-tgb210-cordless-landline-phone/p/itmea38n36kxxtza?pid=LANEAYABQCXYZAGS&affid=anoopcomp,0,1
161,LANEK6JFRGFMAZGD,landline_phones,TALKTEL F66BK Corded Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/z/g/d/talktel-f66bk-original-imaek5g2adwvgb3e.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/z/g/d/talktel-f66bk-original-imaek5g2adwvgb3e.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/z/g/d/talktel-f66bk-original-imaek5g2adwvgb3e.jpeg?q=90,1049,0,TALKTEL,https://www.flipkart.com/talktel-f66bk-corded-landline-phone/p/itmek6jfgnrprzhp?pid=LANEK6JFRGFMAZGD&affid=anoopcomp,0,1
